filename,link,file_id,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
9980.jpg,http://assets.myntassets.com/v1/images/style/properties/920512fbc5fe38343f558571644cd34c_images.jpg,9980,9980,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Sports,Nike Men As Sideline J Black Jackets
43673.jpg,http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-Blue-Jacket_9c5273984a67acda1a5eea151c4c1fd6_images.jpg,43673,43673,Women,Apparel,Outerwear,Jackets,Blue,Summer,2012.0,Casual,ONLY Women Blue Jacket
18978.jpg,http://assets.myntassets.com/v1/images/style/properties/5695667a9a7083c504f2deec462c0508_images.jpg,18978,18978,Men,Apparel,Outerwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Originals Men CR WB PS White Jacket
18520.jpg,http://assets.myntassets.com/v1/images/style/properties/28227c4a6d9e437d8038136cd57ce6f7_images.jpg,18520,18520,Women,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Casual,C Vox Women Solid 1354 Black Jacket
19009.jpg,http://assets.myntassets.com/v1/images/style/properties/3796d13ad0be58d7fb79f12d8a2fa4f2_images.jpg,19009,19009,Women,Apparel,Outerwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Originals Women F Night Logo TT White Jacket
15630.jpg,http://assets.myntassets.com/v1/images/style/properties/1b4ae8b6e8ed7c098667b6797546202d_images.jpg,15630,15630,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Sports,Nike Men AS Thermal Black Jackets
40051.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Men-Navy-Messi-Track-Jacket_262bfbdc05ad840cb53b2429dac262c7_images.jpg,40051,40051,Men,Apparel,Outerwear,Jackets,Navy Blue,Fall,2013.0,Sports,ADIDAS Men Navy Messi Track Jacket
6501.jpg,http://assets.myntassets.com/v1/images/style/properties/9debdefe02819399707725659ca95844_images.jpg,6501,6501,Men,Apparel,Outerwear,Jackets,White,Summer,2011.0,Casual,ADIDAS Men Chrome White Jacket
15601.jpg,http://assets.myntassets.com/v1/images/style/properties/11b559e0dde1459428653242457d711e_images.jpg,15601,15601,Men,Apparel,Outerwear,Jackets,Navy Blue,Fall,2011.0,Sports,Nike Men Football Soccer Navy Blue Jackets
13996.jpg,http://assets.myntassets.com/v1/images/style/properties/70be6d2bd903aa710a7a24e4a383df8e_images.jpg,13996,13996,Women,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Sports,Nike Women Solid Black Jackets
17151.jpg,http://assets.myntassets.com/v1/images/style/properties/c10342464cdd2fdb85780f40f81ddec2_images.jpg,17151,17151,Men,Apparel,Outerwear,Jackets,Navy Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Navy Blue Jacket
19860.jpg,http://assets.myntassets.com/v1/images/style/properties/bb31cebc1b22774cbe4ddbab781740da_images.jpg,19860,19860,Men,Apparel,Outerwear,Jackets,Olive,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Olive Jacket
9981.jpg,http://assets.myntassets.com/v1/images/style/properties/9cfd06ea61fe3e1bdfd7d9102bbd912c_images.jpg,9981,9981,Men,Apparel,Outerwear,Jackets,Blue,Fall,2011.0,Sports,Nike Men As Sideline J Blue Jackets
13105.jpg,http://assets.myntassets.com/v1/images/style/properties/8357527b6ab5dfaa1254a493deeff1f5_images.jpg,13105,13105,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Ess 3s Rainjkt Black Jackets
7682.jpg,http://assets.myntassets.com/v1/images/style/properties/22d21cf12d0f774aa0a95c7d16644550_images.jpg,7682,7682,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Sports,Puma Men Track Black Ferrari Jacket
59129.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Black-Jacket_4a9ee8292076bb71dc3f487894490053_images.jpg,59129,59129,Men,Apparel,Outerwear,Jackets,Black,Summer,2012.0,Casual,Just Natural Men Black Jacket
19858.jpg,http://assets.myntassets.com/v1/images/style/properties/4cc0fc69f7f46b5479cc5ae6a12e44a9_images.jpg,19858,19858,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black Jacket
59116.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Olive-Jacket_8e93fd4ee42549504d78e72475c3065e_images.jpg,59116,59116,Men,Apparel,Outerwear,Jackets,Olive,Summer,2012.0,Casual,Just Natural Men Olive Jacket
15466.jpg,http://assets.myntassets.com/v1/images/style/properties/01558101e1894cbfe51a65e63be9029e_images.jpg,15466,15466,Men,Apparel,Outerwear,Jackets,Blue,Fall,2011.0,Casual,Puma Men Mens Active Padded Vest Blue Jackets
17900.jpg,http://assets.myntassets.com/v1/images/style/properties/eac29855bae1a599d7387188f10bb46c_images.jpg,17900,17900,Men,Apparel,Outerwear,Jackets,Red,Fall,2011.0,Sports,Nike Men Football Soccer Red Jacket
59120.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Olive-Jacket_f397848c3b249b899c8739c1a4da3639_images.jpg,59120,59120,Men,Apparel,Outerwear,Jackets,Olive,Summer,2012.0,Casual,Just Natural Men Olive Jacket
59118.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Navy-Blue-Jacket_0585abac9cae49fe47e0939830e8c493_images.jpg,59118,59118,Men,Apparel,Outerwear,Jackets,Navy Blue,Summer,2012.0,Casual,Just Natural Men Navy Blue Reversible Jacket
15005.jpg,http://assets.myntassets.com/v1/images/style/properties/da97ea51b46239914af3bb727a5a4f5b_images.jpg,15005,15005,Men,Apparel,Outerwear,Jackets,Grey,Fall,2011.0,Sports,ADIDAS Men Solid Grey Jackets
25032.jpg,http://assets.myntassets.com/v1/images/style/properties/0833cdda1a5cd1028e22c58288cfbab8_images.jpg,25032,25032,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Black Puffer Jacket
19856.jpg,http://assets.myntassets.com/v1/images/style/properties/2f51f7d84613a2f837a0d2fb9c32ccc7_images.jpg,19856,19856,Men,Apparel,Outerwear,Jackets,Olive,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Olive Jackets
32618.jpg,http://assets.myntassets.com/v1/images/style/properties/c54d3596e6826fefb4cb06338235f0c6_images.jpg,32618,32618,Men,Apparel,Outerwear,Jackets,Black,Summer,2012.0,Sports,Nike Men Black Jacket
18517.jpg,http://assets.myntassets.com/v1/images/style/properties/3a124cafdfe6677dd6e16693a5053ef9_images.jpg,18517,18517,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Casual,C Vox Men Ribstop 1348 Black Jacket
59127.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Brown-Jacket_87e4652811ba8e7943554747886b8c66_images.jpg,59127,59127,Men,Apparel,Outerwear,Jackets,Brown,Summer,2012.0,Casual,Just Natural Men Brown Jacket
17150.jpg,http://assets.myntassets.com/v1/images/style/properties/a0247bf5d0a095d32ddd2e0b403f6e79_images.jpg,17150,17150,Men,Apparel,Outerwear,Jackets,Red,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Red Jacket
1528.jpg,http://assets.myntassets.com/v1/images/style/properties/5217707cfecada95eca6fa33a88cc833_images.jpg,1528,1528,Men,Apparel,Outerwear,Jackets,Black,Fall,2010.0,Sports,Puma Men Ferrari Black Fleece Jacket
51319.jpg,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Black-Poncho-Rain-Jacket_6550301a40c7b6c6cc343b834939cc44_images.jpg,51319,51319,Unisex,Apparel,Outerwear,Rain Jacket,Black,Summer,2012.0,Casual,Wildcraft Unisex Black Poncho Rain Jacket
23150.jpg,http://assets.myntassets.com/v1/images/style/properties/f55af7f9cd063bd75eac166c80279bff_images.jpg,23150,23150,Women,Apparel,Outerwear,Jackets,Purple,Fall,2011.0,Casual,Quechua Women  Fleece Purple Jacket
40050.jpg,http://assets.myntassets.com/v1/images/style/properties/32640de8bd2787d3b9be555cdd038e19_images.jpg,40050,40050,Men,Apparel,Outerwear,Jackets,Yellow,Summer,2012.0,Casual,ADIDAS Men Yellow Kaka Jacket
23962.jpg,http://assets.myntassets.com/v1/images/style/properties/2bf242714a2d7300137107b4debeb7bf_images.jpg,23962,23962,Men,Apparel,Outerwear,Jackets,Grey,Fall,2011.0,Casual,Provogue Men Grey Sleeveless Jacket
14960.jpg,http://assets.myntassets.com/v1/images/style/properties/b982674c2805985ead51b44e40eb5b5d_images.jpg,14960,14960,Men,Apparel,Outerwear,Jackets,Blue,Fall,2011.0,Casual,Status Quo Men Printed Blue Jackets
19012.jpg,http://assets.myntassets.com/v1/images/style/properties/ac93b7bc01ac4241fa4b7f62e5973525_images.jpg,19012,19012,Women,Apparel,Outerwear,Jackets,Pink,Summer,2011.0,Casual,ADIDAS Originals Women Supergirl TT Pink Jacket
31443.jpg,http://assets.myntassets.com/v1/images/style/properties/f5ea745330a717a520fe116867085754_images.jpg,31443,31443,Women,Apparel,Outerwear,Jackets,Red,Summer,2012.0,Sports,Nike Women Football Red Jacket
59105.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Navy-Blue-Rain-Jacket_324327bf18141f0217a81ab3d6957f61_images.jpg,59105,59105,Men,Apparel,Outerwear,Rain Jacket,Blue,Fall,2012.0,Casual,Just Natural Men Navy Blue Rain Jacket
19245.jpg,http://assets.myntassets.com/v1/images/style/properties/1866d73c817abc57f74bb2ae370603b0_images.jpg,19245,19245,Men,Apparel,Outerwear,Jackets,Blue,Fall,2011.0,Casual,Puma Men Tech Graphic Hooded Jacket
28502.jpg,http://assets.myntassets.com/v1/images/style/properties/54b01c3687ed5db8e5c6b5f9fda69517_images.jpg,28502,28502,Men,Apparel,Outerwear,Jackets,Yellow,Summer,2012.0,Sports,Nike Men Windrunner Yellow Jacket
18999.jpg,http://assets.myntassets.com/v1/images/style/properties/516b20daaa1981f917491a1d52b81c56_images.jpg,18999,18999,Men,Apparel,Outerwear,Jackets,Black,Summer,2011.0,Casual,ADIDAS Originals Men Adi Firebird TT Black Jacket
24136.jpg,http://assets.myntassets.com/v1/images/style/properties/c642d05a50238ec88e7d7f923263b478_images.jpg,24136,24136,Men,Apparel,Outerwear,Jackets,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Jacket
59102.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Black-Rain-Jacket_be7a44cfd90d10ca2bd9ca1050fac423_images.jpg,59102,59102,Men,Apparel,Outerwear,Rain Jacket,Black,Fall,2012.0,Casual,Just Natural Men Black Rain Jacket
46121.jpg,http://assets.myntassets.com/v1/images/style/properties/a8749f8963fcaa7c4d6cca3050a269ba_images.jpg,46121,46121,Women,Apparel,Outerwear,Jackets,Black,Summer,2015.0,Casual,Wildcraft Women Black Jacket
15020.jpg,http://assets.myntassets.com/v1/images/style/properties/61866e1618eefdc8b55ead7fcbc21a52_images.jpg,15020,15020,Men,Apparel,Outerwear,Jackets,Maroon,Fall,2011.0,Sports,ADIDAS Men Solid Maroon Jackets
6786.jpg,http://assets.myntassets.com/v1/images/style/properties/7239afdddc255b0cb610026080b984bc_images.jpg,6786,6786,Men,Apparel,Outerwear,Jackets,Black,Summer,2011.0,Casual,Timberland Men Falmouth Cycling Jac Black Jacket
59133.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Khaki-Jacket_3170a30b75fae4c2bae990e77a94c940_images.jpg,59133,59133,Men,Apparel,Outerwear,Jackets,Brown,Summer,2012.0,Casual,Just Natural Men Brown Reversible Jacket
20792.jpg,http://assets.myntassets.com/v1/images/style/properties/758559ae78ce27af569d37a6ae39accf_images.jpg,20792,20792,Men,Apparel,Outerwear,Jackets,Beige,Fall,2011.0,Casual,Basics Men Beige Blazer Jacket
5560.jpg,http://assets.myntassets.com/v1/images/style/properties/aafc0f52585698144f2372e1184a06c0_images.jpg,5560,5560,Men,Apparel,Outerwear,Jackets,Green,Summer,2011.0,Sports,Reebok Men Sport Revesable Black Green Jacket
13120.jpg,http://assets.myntassets.com/v1/images/style/properties/9e4731411a79d98926a3d368a84b4ec1_images.jpg,13120,13120,Men,Apparel,Outerwear,Jackets,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Ess 3s Rainjkt Navy Blue Jackets
57062.jpg,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Blue-Jacket_7e80be366080c4abfa9daeb907e336ea_images.jpg,57062,57062,Women,Apparel,Outerwear,Jackets,Blue,Summer,2012.0,Casual,Elle Women Blue Jacket
14702.jpg,http://assets.myntassets.com/v1/images/style/properties/25a98fae9102a14a0b95940c21d2d99f_images.jpg,14702,14702,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Casual,Basics Men Black Jackets
51333.jpg,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Men-Beige-Wind-Cheater-Jackets_6eb0b91a4881670faa642ba4e1a30392_images.jpg,51333,51333,Men,Apparel,Outerwear,Jackets,Beige,Summer,2015.0,Casual,Wildcraft Men Beige Wind Cheater Jackets
15043.jpg,http://assets.myntassets.com/v1/images/style/properties/473586b9c3a796a01524f697aab5fbb5_images.jpg,15043,15043,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets
14959.jpg,http://assets.myntassets.com/v1/images/style/properties/d14fddb259107277321132b749ec6e4c_images.jpg,14959,14959,Men,Apparel,Outerwear,Jackets,Grey,Fall,2011.0,Casual,Status Quo Men Solid Grey Jackets
38156.jpg,http://assets.myntassets.com/v1/images/style/properties/d58adb5d89878a80f79d85cebc3d43e5_images.jpg,38156,38156,Men,Apparel,Outerwear,Jackets,Green,Summer,2012.0,Casual,Wildcraft Men Green Fleece Sleeveless Jacket
19477.jpg,http://assets.myntassets.com/v1/images/style/properties/6c22c6aa39f8a255518c0e58dd464ff9_images.jpg,19477,19477,Men,Apparel,Outerwear,Jackets,Blue,Summer,2012.0,Casual,Quiksilver Men Casual Blue Jacket
9768.jpg,http://assets.myntassets.com/v1/images/style/properties/b20cac7f5f8d2990ad518c0338c9f056_images.jpg,9768,9768,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Casual,ADIDAS Men Adna Black Jackets
14961.jpg,http://assets.myntassets.com/v1/images/style/properties/4e072ae82c53939ad249d5690ac96146_images.jpg,14961,14961,Men,Apparel,Outerwear,Jackets,Red,Fall,2011.0,Casual,Status Quo Men Printed Red Jackets
59132.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Black-Jacket_e9a36a2022d27ff10ae3e699f8a5470e_images.jpg,59132,59132,Men,Apparel,Outerwear,Jackets,Black,Summer,2012.0,Casual,Just Natural Men Black Reversible Jacket
9531.jpg,http://assets.myntassets.com/v1/images/style/properties/a988dfb4aac57485d065141fcab1277b_images.jpg,9531,9531,Men,Apparel,Outerwear,Jackets,Purple,Fall,2011.0,Sports,Nike Men Summerized Wind Runner White Jackets
17912.jpg,http://assets.myntassets.com/v1/images/style/properties/998b411ab92d82b3f98b2aabf9dc0b19_images.jpg,17912,17912,Women,Apparel,Outerwear,Jackets,Cream,Fall,2011.0,Casual,Nike Women Casual Cream Jacket
57063.jpg,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-White-Jacket_bd46f73f8b43b4e572f0d791950caaae_images.jpg,57063,57063,Women,Apparel,Outerwear,Jackets,White,Summer,2012.0,Casual,Elle Women White Jacket
22202.jpg,http://assets.myntassets.com/v1/images/style/properties/121f195838b53efcf06f4a0213593086_images.jpg,22202,22202,Men,Apparel,Outerwear,Jackets,Blue,Fall,2011.0,Casual,Timberland Men Bonded Fleece Full Zip Blue Jacket
20793.jpg,http://assets.myntassets.com/v1/images/style/properties/e7050799bbcabc213abc7012daf79b01_images.jpg,20793,20793,Men,Apparel,Outerwear,Jackets,Beige,Fall,2011.0,Casual,Basics Men Beige Jacket
5559.jpg,http://assets.myntassets.com/v1/images/style/properties/9e9b707e79cb38467825e74a1ec3bfa5_images.jpg,5559,5559,Men,Apparel,Outerwear,Jackets,Yellow,Summer,2011.0,Casual,Reebok Men Reversible Blue & Yellow Jacket
57064.jpg,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Black-Jackets_76977ae7db047bcdecb691f5191a470a_images.jpg,57064,57064,Women,Apparel,Outerwear,Jackets,Black,Summer,2012.0,Casual,Elle Women Black Jacket
59103.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Olive-Rain-Jacket_e07d437329255920d79d1d75ce0a4fbb_images.jpg,59103,59103,Men,Apparel,Outerwear,Rain Jacket,Olive,Summer,2012.0,Casual,Just Natural Men Military Shade Rain Jacket
19243.jpg,http://assets.myntassets.com/v1/images/style/properties/744b9cd42e5791018227f01064f52b6f_images.jpg,19243,19243,Men,Apparel,Outerwear,Jackets,Red,Fall,2011.0,Casual,Puma Men Padded Vest Red Jacket
15021.jpg,http://assets.myntassets.com/v1/images/style/properties/b59102cee5ac626e74500b244961bb00_images.jpg,15021,15021,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets
59104.jpg,http://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Brown-Rain-Jacket_583f60a78c715bf19fcbe824580945fa_images.jpg,59104,59104,Men,Apparel,Outerwear,Rain Jacket,Brown,Summer,2012.0,Casual,Just Natural Men Brown Rain Jacket
24846.jpg,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Men-Grey-Wind-Cheater-Jacket_c13d20f279883d42e94ec460c01185ed_images.JPG,24846,24846,Men,Apparel,Outerwear,Jackets,Grey,Summer,2015.0,Casual,Wildcraft Men Grey Wind Cheater Jacket
19336.jpg,http://assets.myntassets.com/v1/images/style/properties/5d75b9f79806404890bb2317544ee5a1_images.jpg,19336,19336,Men,Apparel,Outerwear,Jackets,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Jacket
6891.jpg,http://assets.myntassets.com/v1/images/style/properties/7bb3c8ed3c606b05b131e72efc89b0e1_images.jpg,6891,6891,Women,Apparel,Outerwear,Jackets,Black,Summer,2011.0,Casual,Forever New Women Long Black Jacket
26371.jpg,http://assets.myntassets.com/v1/images/style/properties/2442bd6d94410a529c6631c2c7f73f09_images.jpg,26371,26371,Women,Apparel,Outerwear,Shrug,Pink,Summer,2012.0,Casual,Arrow Woman Check Pink Shirt
19331.jpg,http://assets.myntassets.com/v1/images/style/properties/825b1d82a492e63cb5df0ed9fb7f5862_images.jpg,19331,19331,Women,Apparel,Outerwear,Jackets,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Navy Blue Jacket
19338.jpg,http://assets.myntassets.com/v1/images/style/properties/6372392f9eada96037df74bc75a60254_images.jpg,19338,19338,Men,Apparel,Outerwear,Jackets,Black,Fall,2011.0,Casual,United Colors of Benetton Men Solid Black Jacket
15966.jpg,http://assets.myntassets.com/v1/images/style/properties/ab629e48b306621669f872f718968e87_images.jpg,15966,15966,Men,Apparel,Outerwear,Jackets,Grey,Fall,2011.0,Casual,Turtle Solid Men Grey Jacket
12347.jpg,undefined,12347,12347,Men,Apparel,Outerwear,Suits,Red,Winter,2010.0,Casual,Fastrack Men Red Manhattan Regular Fit Solid Formal Shirt
1611.jpg,http://assets.myntassets.com/v1/images/style/properties/070b0e30418443b2f38ddb82c04df45e_images.jpg,1611,1611,Women,Apparel,Outerwear,Jackets,Black,Summer,2010.0,Sports,Reebok Knit Rib Women Black Jacket
30615.jpg,http://assets.myntassets.com/v1/images/style/properties/7051b6f347b8ed89f8aba8b61b36ee1c_images.jpg,30615,30615,Men,Apparel,Outerwear,Jackets,Black,Summer,2012.0,Sports,Nike Men Black Jacket
31733.jpg,http://assets.myntassets.com/v1/images/style/properties/ce35dbfe74af74ea9c9a25b0c3d5995b_images.jpg,31733,31733,Men,Apparel,Outerwear,Blazers,Black,Summer,2012.0,Formal,Reid & Taylor Men Charcoal Grey Blazer
39754.jpg,http://assets.myntassets.com/v1/images/style/properties/5fd6d94ac27cfadc13c658deb98d4a76_images.jpg,39754,39754,Boys,Apparel,Outerwear,Jackets,Red,Summer,2012.0,Casual,Gini Jony Boys Printed Red Jacket
54992.jpg,http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black---Beige-Shrug_3baff3492cf39bbdfbcd61aca1b353e6_images.jpg,54992,54992,Women,Apparel,Outerwear,Shrug,Beige,Summer,2012.0,Casual,Femella Women Black & Beige Shrug
22323.jpg,http://assets.myntassets.com/v1/images/style/properties/9f6b72f16e1fcf5dff9a92da8701473f_images.jpg,22323,22323,Men,Apparel,Outerwear,Jackets,Red,Summer,2015.0,Casual,Wildcraft Men Solid Red Wind Cheater
13835.jpg,http://assets.myntassets.com/v1/images/style/properties/885a00a24a449184020ebce3c50241d2_images.jpg,13835,13835,Men,Apparel,Outerwear,Jackets,Black,Summer,2012.0,Sports,Nike Men Solid Black Jackets
22315.jpg,http://assets.myntassets.com/v1/images/style/properties/00837ca2dd8fa0dcd2d89c6cf43ae0dd_images.jpg,22315,22315,Men,Apparel,Outerwear,Jackets,Black,Summer,2012.0,Casual,Wildcraft Men Light Quilt Black Jacket
22312.jpg,http://assets.myntassets.com/v1/images/style/properties/bec852f05ed8722a14995823bd47180c_images.jpg,22312,22312,Men,Apparel,Outerwear,Jackets,Black,Summer,2015.0,Casual,Wildcraft Men Solid Black Jacket
58158.jpg,http://assets.myntassets.com/v1/images/style/properties/Latin-Quarters-Women-Maroon-Shrug_7e4f2773204415077696fee050ac2492_images.jpg,58158,58158,Women,Apparel,Outerwear,Shrug,Maroon,Fall,2012.0,Casual,Latin Quarters Women Maroon Shrug
1610.jpg,http://assets.myntassets.com/v1/images/style/properties/c5d7ccc049bba28ee67736add1bdf55c_images.jpg,1610,1610,Women,Apparel,Outerwear,Jackets,Navy Blue,Summer,2011.0,Casual,Reebok Navy Jacket
21163.jpg,http://assets.myntassets.com/v1/images/style/properties/93719520829aef5667acae7f5ba7958c_images.jpg,21163,21163,Women,Apparel,Outerwear,Shrug,Grey,Fall,2011.0,Casual,s.Oliver Women Solid Grey Shrug
